#Compiled by SeeTweet 2.2.5.
#Search performed at 2017-06-10 00:34
#Search location: U.S. 4-location coverage points (Texas, KC, SD, SF)
#Search term: "hot+outside"
day,year,month,date,hour,minute,second,source,city,state,lat,long,uid,tid,center,incl
Sun,2017,6,04,16,33,58,failure,NA,NA,NA,NA,3309274284,87140467077380096,0,1
Sun,2017,6,04,16,33,01,knowncity,houston,unk,29.76,-95.38,781355686550642688,87140443465539993,0,1
Sun,2017,6,04,16,29,36,citystate,springfield,mo,37.215326,-93.2982436,352015007,871403573397127168,0,1
Sun,2017,6,04,16,23,03,citystate,pittsboro,nc,35.7201463,-79.1772371,2593445173,871401926788775936,0,1
Sun,2017,6,04,16,20,15,failure,NA,NA,NA,NA,596703070,87140122173057433,0,1
Sun,2017,6,04,16,18,40,failure,NA,NA,NA,NA,917685260,87140082115357082,0,1
Sun,2017,6,04,16,14,10,failure,NA,NA,NA,NA,3074448938,87139968816286105,0,1
Sun,2017,6,04,16,13,37,citystate,corpus christi,tx,27.8005828,-97.396381,752908184679882753,871399549767524352,0,1
Sun,2017,6,04,16,12,30,failure,NA,NA,NA,NA,41515481,87139926846415667,0,1
Sun,2017,6,04,16,11,30,failure,NA,NA,NA,NA,2437068008,87139902063951462,0,1
Sun,2017,6,04,16,11,09,failure,NA,NA,NA,NA,90515702,87139893190472499,0,1
Sun,2017,6,04,16,07,13,failure,NA,NA,NA,NA,841906105466908673,87139794005259059,0,1
Sun,2017,6,04,15,56,25,citystate,columbus,oh,39.9611755,-82.9987942,895489381,871395220717490176,0,1
Sun,2017,6,04,15,52,44,failure,NA,NA,NA,NA,331810039,87139429509745868,0,1
Sun,2017,6,04,15,39,58,citystate,lexington,ky,37.9886892,-84.4777153,803631035862781953,871391083938426881,0,1
Sun,2017,6,04,15,33,33,failure,NA,NA,NA,NA,113171842,87138946627920281,0,1
Sun,2017,6,04,15,31,47,failure,NA,NA,NA,NA,1052052085,87138902307134668,0,1
Sun,2017,6,04,15,30,54,citystate,chicago,il,41.850033,-87.6500523,292566552,871388799657549828,0,1
Sun,2017,6,04,15,28,50,citystate,greenfield,wi,42.9614039,-88.0125865,848226889701494786,871388281216389120,0,1
Sun,2017,6,04,15,26,57,citystate,chicago,il,41.850033,-87.6500523,859240448132603904,871387805271851008,0,1
Sun,2017,6,04,15,25,40,citystate,louisville,ky,38.2542376,-85.759407,3070079835,871387482230841344,0,1
Sun,2017,6,04,15,09,23,failure,NA,NA,NA,NA,2919946832,87138338667743232,0,1
Sun,2017,6,04,15,00,04,failure,NA,NA,NA,NA,102753486,87138104014480589,0,1
Sun,2017,6,04,14,58,42,failure,NA,NA,NA,NA,3269487619,87138069793153433,0,1
Sun,2017,6,04,14,49,27,failure,NA,NA,NA,NA,307093645,87137836823895654,0,1
Sun,2017,6,04,14,19,27,failure,NA,NA,NA,NA,788006182195724289,87137082032461004,0,1
Sun,2017,6,04,14,11,54,citystate,charlotte,nc,35.2270869,-80.8431268,395715244,871368922083340288,0,1
Sun,2017,6,04,14,10,48,citystate,washington,dc,38.8951118,-77.0363658,790653953818132481,871368641496920064,0,1
Sun,2017,6,04,14,09,44,citystate,annapolis,md,38.9784453,-76.4921829,2958594287,871368374621745152,0,1
Sun,2017,6,04,14,00,00,citystate,columbus,oh,39.9611755,-82.9987942,19916680,871365926389776384,0,1
Sun,2017,6,04,13,45,05,failure,NA,NA,NA,NA,50351905,87136217136363110,0,1
Sun,2017,6,04,13,39,27,citystate,powell,oh,40.1578403,-83.0751869,867199906452262912,871360752149508099,0,1
Sun,2017,6,04,13,27,58,citystate,buffalo,mn,45.1719084,-93.8746941,377563384,871357864371159040,0,1
Sun,2017,6,04,13,16,17,citystate,bowie,md,38.9427778,-76.7302778,2351008770,871354924537434112,0,1
Sun,2017,6,04,13,00,51,failure,NA,NA,NA,NA,6646922,87135103797790720,0,1
Sun,2017,6,04,12,21,35,citystate,minneapolis,mn,44.9799654,-93.2638361,275972701,871341157376303104,0,1
Sun,2017,6,04,11,30,49,failure,NA,NA,NA,NA,211594791,87132838054042828,0,1
Sun,2017,6,04,11,15,53,failure,NA,NA,NA,NA,2800237464,87132462537609216,0,1
Sun,2017,6,04,10,59,10,citystate,york,pa,39.9625984,-76.727745,3400783966,871320415389569025,0,1
Sun,2017,6,04,10,33,07,failure,NA,NA,NA,NA,839858687103614976,87131386020412211,0,1
Sun,2017,6,04,10,22,19,failure,NA,NA,NA,NA,761958403421810692,87131114172885811,0,1
Sun,2017,6,04,09,30,36,failure,NA,NA,NA,NA,843966343640567810,87129812751649177,0,1
Sun,2017,6,04,09,04,33,citystate,las vegas,nv,36.1749705,-115.137223,146650148,871291573560119296,0,1
Sun,2017,6,04,08,18,31,citystate,oro valley,az,32.3909071,-110.966488,10264492,871279988607139840,0,1
Sun,2017,6,04,07,42,21,failure,NA,NA,NA,NA,4272996796,87127088545762918,0,1
Sun,2017,6,04,07,14,32,citystate,new hope,mn,45.0380201,-93.3866185,910749181,871263885973757952,0,1
Sun,2017,6,04,07,10,40,citystate,manhattan beach,ca,33.8847361,-118.4109089,713431746,871262914438508544,0,1
Sun,2017,6,04,07,03,11,citystate,colorado springs,co,38.8338816,-104.8213634,2922113567,871261032013979649,0,1
Sun,2017,6,04,06,41,43,failure,NA,NA,NA,NA,817786219509727235,87125562850044313,0,1
Sun,2017,6,04,06,41,21,knowncity,st louis mo,unk,38.63,-90.2,3804096554,87125553739601100,0,1
Sun,2017,6,04,06,04,57,knowncity,la,unk,34.05,-118.25,2670608415,87124637481747251,0,1
Sun,2017,6,04,05,48,01,citystate,decatur,ga,33.7748275,-84.2963123,67169808,871242112507015168,0,1
Sun,2017,6,04,04,31,01,knowncity,new york city,unk,40.72,-74,21320186,87122273734331596,0,1
Sun,2017,6,04,04,15,46,citystate,dunlap,il,40.8617037,-89.6787105,3151893883,871218898141499392,0,1
Sun,2017,6,04,04,10,01,citystate,bakersfield,ca,35.3732921,-119.0187125,3118353942,871217449374425088,0,1
Sun,2017,6,04,03,54,34,citystate,san antonio,tx,29.4241219,-98.4936282,27281691,871213562458329090,0,1
Sun,2017,6,04,03,52,11,citystate,phoenix,az,33.4483771,-112.0740373,745595796,871212963687874560,0,1
Sun,2017,6,04,03,45,13,failure,NA,NA,NA,NA,230742411,87121120995307110,0,1
Sun,2017,6,04,03,43,51,knowncity,phoenix,unk,33.43,-112.07,3012314576,87121086641012736,0,1
Sun,2017,6,04,03,41,26,failure,NA,NA,NA,NA,3299253852,87121025810181324,0,1
Sun,2017,6,04,03,19,26,citystate,las vegas,nv,36.1749705,-115.137223,146650148,871204720819437568,0,1
Sun,2017,6,04,02,43,59,citystate,asheville,nc,35.6009452,-82.554015,3434151809,871195800503767041,0,1
Sun,2017,6,04,02,05,40,failure,NA,NA,NA,NA,2323828372,87118615768985190,0,1
Sun,2017,6,04,02,03,26,failure,NA,NA,NA,NA,342182058,87118559680215040,0,1
Sun,2017,6,04,01,45,20,failure,NA,NA,NA,NA,3270467486,87118104172950323,0,1
Sun,2017,6,04,01,44,22,failure,NA,NA,NA,NA,870838471191130112,87118079806970265,0,1
Sun,2017,6,04,01,42,17,failure,NA,NA,NA,NA,609547020,87118027404163481,0,1
Sun,2017,6,04,01,39,19,citystate,ames,ia,42.0347081,-93.6199402,48503225,871179527816232960,0,1
Sun,2017,6,04,01,28,12,citystate,davis,ca,38.5449065,-121.7405167,235220555,871176727954726912,0,1
Sun,2017,6,04,01,26,17,failure,NA,NA,NA,NA,772839684917649409,87117624805932236,0,1
Sun,2017,6,04,01,25,46,failure,NA,NA,NA,NA,2386226790,87117611777996390,0,1
Sun,2017,6,04,01,17,51,failure,NA,NA,NA,NA,22029954,87117412330894950,0,1
Sun,2017,6,04,01,15,34,failure,NA,NA,NA,NA,2786089894,87117354910032281,0,1
Sun,2017,6,04,01,15,16,citystate,los angeles,ca,34.0522342,-118.2436849,83932730,871173475880194048,0,1
Sun,2017,6,04,01,14,19,citystate,festus,mo,38.2206101,-90.3959543,786699548873793536,871173234464632832,0,1
Sun,2017,6,04,01,14,19,citystate,fresno,ca,36.7477272,-119.7723661,827021480625987584,871173232921071616,0,1
Sun,2017,6,04,01,07,44,failure,NA,NA,NA,NA,702939537761153025,87117157860769792,0,1
Sun,2017,6,04,00,53,37,failure,NA,NA,NA,NA,736372946839703553,87116802758415155,0,1
Sun,2017,6,04,00,39,53,citystate,dunwoody,ga,33.9462125,-84.3346473,18407718,871164568273379329,0,1
Sun,2017,6,04,00,35,39,failure,NA,NA,NA,NA,3138446165,87116350435043328,0,1
Sun,2017,6,04,00,28,42,citystate,phoenix,az,33.4483771,-112.0740373,826604350294233090,871161755984056320,0,1
Sun,2017,6,04,00,23,02,citystate,los angeles,ca,34.0522342,-118.2436849,612193836,871160331006992384,0,1
Sun,2017,6,04,00,15,39,failure,NA,NA,NA,NA,2184666070,87115846929376870,0,1
Sun,2017,6,04,00,15,34,citystate,austin,tx,30.267153,-97.7430608,728048265699065856,871158451354730497,0,1
Sun,2017,6,04,00,11,14,citystate,manhattan,ks,39.1836082,-96.5716694,2280769458,871157360831586304,0,1
Sun,2017,6,04,00,10,14,citystate,hanford,ca,36.3274502,-119.6456844,192065995,871157107814301701,0,1
Sun,2017,6,04,00,06,40,failure,NA,NA,NA,NA,94970071,87115621030886195,0,1
Sun,2017,6,04,00,02,50,citystate,dayton,oh,39.7589478,-84.1916069,488615897,871155245161775104,0,1
Sun,2017,6,04,00,01,08,failure,NA,NA,NA,NA,3145792042,87115481636559667,0,1
Sat,2017,6,03,23,59,45,citystate,san antonio,tx,29.4241219,-98.4936282,2150028132,871154468808564736,0,1
Sat,2017,6,03,23,58,46,citystate,lincoln,ne,40.8000011,-96.6669599,588502115,871154223047749632,0,1
Sat,2017,6,03,23,56,53,citystate,nashville,tn,36.1658899,-86.7844432,463927794,871153749238181888,0,1
Sat,2017,6,03,23,52,00,knowncity,minneapolis,unk,44.95,-93.2,58295104,87115251998415667,0,1
Sat,2017,6,03,23,48,08,citystate,kerman,ca,36.7235572,-120.059879,413786868,871151546116972544,0,1
Sat,2017,6,03,23,46,11,failure,NA,NA,NA,NA,96133674,87115105434743603,0,1
Sat,2017,6,03,23,40,42,citystate,san antonio,tx,29.4241219,-98.4936282,3142664029,871149675943927808,0,1
Sat,2017,6,03,23,39,59,failure,NA,NA,NA,NA,827925660572192768,87114949532888679,0,1
Sat,2017,6,03,23,37,09,failure,NA,NA,NA,NA,3090070578,87114878040540364,0,1
Sat,2017,6,03,23,19,36,citystate,dallas,tx,32.7830556,-96.8066667,2324393299,871144365585977345,0,0
Sat,2017,6,03,23,00,29,failure,NA,NA,NA,NA,3946853056,87113955577636454,0,0
Sat,2017,6,03,22,54,03,citystate,sandpoint,id,48.2765903,-116.5532476,3071132674,871137936623972355,0,0
Sat,2017,6,03,22,50,12,citystate,madison,wi,43.0730517,-89.4012302,49728807,871136966426976256,0,0
Sat,2017,6,03,22,40,17,citystate,lynchburg,oh,39.241729,-83.7913143,577549409,871134471499771904,0,0
Sat,2017,6,03,22,37,45,citystate,beech grove,in,39.7219884,-86.0899847,756903051835895812,871133831901970432,0,0
Sat,2017,6,03,22,33,25,citystate,tucson,az,32.2217429,-110.926479,810557556800110592,871132742217457664,0,0
Sat,2017,6,03,22,30,18,citystate,salt river,az,33.4667115,-111.8640311,1859025121,871131958322933760,0,0
Sat,2017,6,03,22,26,25,citystate,tucson,az,32.2217429,-110.926479,773246947477954560,871130982052528130,0,0
Sat,2017,6,03,22,23,40,citystate,phoenix,az,33.4483771,-112.0740373,75440022,871130289518530560,0,0
Sat,2017,6,03,22,18,53,citystate,los angeles,ca,34.0522342,-118.2436849,357320430,871129084360663040,0,0
Sat,2017,6,03,22,18,44,failure,NA,NA,NA,NA,41900141,87112904851198771,0,0
Sat,2017,6,03,22,16,05,citystate,washington,dc,38.8951118,-77.0363658,816681929735045120,871128382142132224,0,0
Sat,2017,6,03,22,12,32,failure,NA,NA,NA,NA,96645259,87112748766053990,0,0
Sat,2017,6,03,22,07,05,citystate,las vegas,nv,36.1749705,-115.137223,453972150,871126115787522048,0,0
Sat,2017,6,03,22,04,47,citystate,lincoln,ne,40.8000011,-96.6669599,4824509327,871125537074274304,0,0
Sat,2017,6,10,07,03,20,citystate,new york,ny,40.7142691,-74.0059729,4786632880,873435394515369984,1,1
Sat,2017,6,10,06,53,34,citystate,las vegas,nv,36.1749705,-115.137223,43492279,873432936007086080,1,1
Sat,2017,6,10,06,50,58,citystate,shawnee,ok,35.3272928,-96.9253004,3287836807,873432283960692736,1,1
Sat,2017,6,10,06,01,45,failure,NA,NA,NA,NA,736212357584654336,87341989665017446,1,1
Sat,2017,6,10,05,34,28,citystate,las vegas,nv,36.1749705,-115.137223,146650148,873413032449388544,1,1
Sat,2017,6,10,05,26,43,failure,NA,NA,NA,NA,860550394006646784,87341108002601779,1,1
Sat,2017,6,10,04,49,28,citystate,las vegas,nv,36.1749705,-115.137223,146650148,873401706301841408,1,1
Sat,2017,6,10,04,49,00,citystate,phoenix,az,33.4483771,-112.0740373,10025982,873401589700186116,1,1
Sat,2017,6,10,04,49,00,citystate,phoenix,az,33.4483771,-112.0740373,204991039,873401589175795712,1,1
Sat,2017,6,10,04,26,41,citystate,atlanta,ga,33.7489954,-84.3879824,225590635,873395973443203072,1,1
Sat,2017,6,10,03,53,11,citystate,chicago,il,41.850033,-87.6500523,232961686,873387541222883329,1,1
Sat,2017,6,10,03,45,14,failure,NA,NA,NA,NA,827738064264925185,87338554269155737,1,1
Sat,2017,6,10,03,14,06,citystate,lancaster,ca,34.6980406,-118.1367393,3231818604,873377708725518336,1,1
Sat,2017,6,10,03,14,01,citystate,kingsport,tn,36.548434,-82.5618186,10016632,873377684352626688,1,1
Sat,2017,6,10,02,59,55,citystate,maricopa,az,33.0581063,-112.0476423,3556928292,873374136122449922,1,1
Sat,2017,6,10,02,34,28,citystate,las vegas,nv,36.1749705,-115.137223,146650148,873367732712083457,1,1
Sat,2017,6,10,02,33,49,failure,NA,NA,NA,NA,846842477885767680,87336756914256691,1,1
Sat,2017,6,10,02,29,08,citystate,phoenix,az,33.4483771,-112.0740373,204991039,873366388491956227,1,1
Sat,2017,6,10,02,29,08,citystate,phoenix,az,33.4483771,-112.0740373,10025982,873366388462702596,1,1
Sat,2017,6,10,02,29,03,citystate,hammond,la,30.5043583,-90.4611995,902743820,873366370020466689,1,1
Sat,2017,6,10,02,21,00,knowncity,st louis mo,unk,38.63,-90.2,2345767754,87336434373527961,1,1
Sat,2017,6,10,02,18,06,citystate,chicago,il,41.850033,-87.6500523,40385239,873363612378836992,1,1
Sat,2017,6,10,02,10,38,failure,NA,NA,NA,NA,2898121262,87336173455538176,1,1
Sat,2017,6,10,02,04,12,citystate,las vegas,nv,36.1749705,-115.137223,4740372618,873360115692208128,1,1
Sat,2017,6,10,01,58,04,knowncity,las vegas,unk,36.18,-115.14,240824606,87335857172276838,1,1
Sat,2017,6,10,01,57,55,citystate,andrews,nc,35.2017549,-83.8240667,49345825,873358534649434112,1,1
Sat,2017,6,10,01,13,03,citystate,muncie,in,40.1933767,-85.3863599,365079282,873347242408783872,1,1
Sat,2017,6,10,01,12,45,failure,NA,NA,NA,NA,55089796,87334716890349568,1,1
Sat,2017,6,10,01,08,49,citystate,burleson,tx,32.5420821,-97.3208492,2822500980,873346179001667584,1,1
Sat,2017,6,10,00,57,51,citystate,omaha,ne,41.2586096,-95.937792,613833755,873343416402423809,1,1
Sat,2017,6,10,00,48,52,citystate,washington,dc,38.8951118,-77.0363658,21962073,873341159086706688,1,1
Sat,2017,6,10,00,42,13,failure,NA,NA,NA,NA,130260194,87333948569778176,1,1
Sat,2017,6,10,00,11,14,citystate,las vegas,nv,36.1749705,-115.137223,407220468,873331686850740224,1,1
Fri,2017,6,09,23,59,35,citystate,denton,tx,32.2587418,-99.5395219,103175743,873328752926875648,1,1
Fri,2017,6,09,23,55,26,citystate,lincoln,ne,40.8000011,-96.6669599,105663579,873327712324263938,1,1
Fri,2017,6,09,23,48,38,failure,NA,NA,NA,NA,855887185526104067,87332599900980429,1,1
Fri,2017,6,09,23,45,12,citystate,new york,ny,40.7142691,-74.0059729,316955289,873325133548720128,1,1
Fri,2017,6,09,23,43,19,failure,NA,NA,NA,NA,297643718,87332465933221888,1,1
Fri,2017,6,09,23,39,50,citystate,plant city,fl,28.0186323,-82.1128641,51331275,873323785025449984,1,1
Fri,2017,6,09,23,39,24,failure,NA,NA,NA,NA,30752117,87332367450972569,1,1
Fri,2017,6,09,23,33,46,citystate,san antonio,tx,29.4241219,-98.4936282,731322274310021121,873322259888443394,1,1
Fri,2017,6,09,23,32,28,citystate,hendersonville,tn,36.3047735,-86.6199957,2526510693,873321929230479363,1,1
Fri,2017,6,09,23,25,24,failure,NA,NA,NA,NA,2713466406,87332015203676569,1,1
Fri,2017,6,09,23,24,30,knowncity,kansas city,unk,39.1,-94.58,23819040,87331992722202214,1,1
Fri,2017,6,09,23,23,35,geo,unk,unk,39.74992,-104.9995299,121163294,87331969365796454,1,1
Fri,2017,6,09,23,18,16,knowncity,el paso,unk,31.79,-106.42,77593842,87331835889632051,1,1
Fri,2017,6,09,23,15,53,citystate,hampton,va,37.0298687,-76.3452218,38356584,873317755633709056,1,1
Fri,2017,6,09,23,11,58,citystate,dixon,mo,37.9917061,-92.0937783,514678738,873316773650714625,1,1
Fri,2017,6,09,23,06,18,failure,NA,NA,NA,NA,4776233240,87331534512110387,1,1
Fri,2017,6,09,23,05,36,citystate,las vegas,nv,36.1749705,-115.137223,54834674,873315167903272960,1,1
Fri,2017,6,09,23,02,57,citystate,white marsh,md,39.3837187,-76.4321837,258272682,873314502254702592,1,1
Fri,2017,6,09,23,01,15,failure,NA,NA,NA,NA,755996986470305792,87331407456974848,1,1
Fri,2017,6,09,23,00,03,citystate,colorado springs,co,38.8338816,-104.8213634,3264547422,873313774895333376,1,1
Fri,2017,6,09,22,54,20,knowncity,phoenix,unk,33.43,-112.07,86005005,87331233437818060,1,1
Fri,2017,6,09,22,53,57,failure,NA,NA,NA,NA,2850853888,87331223969595392,1,1
Fri,2017,6,09,22,52,26,failure,NA,NA,NA,NA,514068470,87331185408854016,1,1
Fri,2017,6,09,22,52,06,citystate,san diego,ca,32.7153292,-117.1572551,870296902956220418,873311773117566976,1,1
Fri,2017,6,09,22,51,01,failure,NA,NA,NA,NA,1615593660,87331150065981030,1,1
Fri,2017,6,09,22,46,42,failure,NA,NA,NA,NA,736212357584654336,87331041442315878,1,1
Fri,2017,6,09,22,40,07,knowncity,san francisco,unk,37.77,-122.42,363875537,87330875466982195,1,1
Fri,2017,6,09,22,38,43,citystate,denver,co,39.7391536,-104.9847034,3145144270,873308404206379009,1,1
Fri,2017,6,09,22,35,34,citystate,grand rapids,mi,42.9633599,-85.6680863,1424647460,873307609972998146,1,1
Fri,2017,6,09,22,34,55,knowncity,atl,unk,33.75,-84.39,256812488,87330744737252556,1,1
Fri,2017,6,09,22,30,48,citystate,el paso,tx,31.7587198,-106.4869314,470790298,873306412306255872,1,1
Fri,2017,6,09,22,29,47,citystate,washington,dc,38.8951118,-77.0363658,831426805,873306153995739137,1,1
Fri,2017,6,09,22,28,48,citystate,san juan,tx,27.7672496,-97.5388826,1416584322,873305910340399104,1,1
Fri,2017,6,09,22,27,59,citystate,houston,tx,29.7632836,-95.3632715,822053314401538049,873305701610905606,1,1
Fri,2017,6,09,22,26,55,citystate,chicago,il,41.850033,-87.6500523,491889653,873305436321009668,1,1
Fri,2017,6,09,22,25,54,citystate,glen allen,va,37.665978,-77.5063739,4843972983,873305179650764800,1,1
Fri,2017,6,09,22,23,05,citystate,nashville,tn,36.1658899,-86.7844432,492169782,873304467914936320,1,1
Fri,2017,6,09,22,19,51,citystate,denver,co,39.7391536,-104.9847034,437898388,873303654173900800,1,1
Fri,2017,6,09,22,19,13,citystate,cedar rapids,ia,42.0083328,-91.6440683,3343154050,873303498787606528,1,1
Fri,2017,6,09,22,15,11,knowncity,chicago,unk,41.88,-87.62,207312467,87330248155147059,1,1
Fri,2017,6,09,22,12,50,failure,NA,NA,NA,NA,336224268,87330189195395891,1,1
Fri,2017,6,09,22,10,35,failure,NA,NA,NA,NA,1895771424,87330132363828838,1,1
Fri,2017,6,09,22,10,05,citystate,lincoln,ne,40.8000011,-96.6669599,155493173,873301198845210624,1,1
Fri,2017,6,09,22,10,05,failure,NA,NA,NA,NA,326454045,87330119648796262,1,1
Fri,2017,6,09,22,07,35,failure,NA,NA,NA,NA,201875162,87330057038323302,1,1
Fri,2017,6,09,22,07,23,failure,NA,NA,NA,NA,4641278020,87330052019842662,1,1
Fri,2017,6,09,22,07,16,citystate,san antonio,tx,29.4241219,-98.4936282,3198903701,873300488367820806,1,1
Fri,2017,6,09,22,06,31,citystate,los angeles,ca,34.0522342,-118.2436849,57169747,873300299288530944,1,1
Fri,2017,6,09,22,05,26,citystate,sparta,wi,43.9441328,-90.8129118,4886195830,873300027594219522,1,1
Fri,2017,6,09,21,56,25,citystate,south chicago,il,41.722813,-87.536434,791309619465449472,873297758622560264,1,1
Fri,2017,6,09,21,51,57,citystate,denver,co,39.7391536,-104.9847034,233666363,873296634830041088,1,1
Fri,2017,6,09,21,49,22,failure,NA,NA,NA,NA,2316115213,87329598612221542,1,1
Fri,2017,6,09,21,48,05,citystate,austin,tx,30.267153,-97.7430608,110824083,873295660916899840,1,1
Fri,2017,6,09,21,46,34,knowncity,chicago,unk,41.88,-87.62,344223504,87329528131140403,1,1
Fri,2017,6,09,21,46,30,citystate,kansas city,mo,39.0997266,-94.5785667,356401564,873295262592237574,1,1
Fri,2017,6,09,21,43,58,failure,NA,NA,NA,NA,262479789,87329462528867123,1,1
Fri,2017,6,09,21,43,36,failure,NA,NA,NA,NA,2966330079,87329453522022400,1,1
Fri,2017,6,09,21,43,12,failure,NA,NA,NA,NA,818622944930775041,87329443116373196,1,1
Fri,2017,6,09,21,40,50,citystate,baltimore,md,39.2903848,-76.6121893,744131874,873293836415619078,1,1
Fri,2017,6,09,21,40,46,geo,unk,unk,39.27718,-76.6147,744131874,87329381932793856,1,1
Fri,2017,6,09,21,37,39,failure,NA,NA,NA,NA,765285376244277248,87329303636892057,1,1
Fri,2017,6,09,21,36,37,failure,NA,NA,NA,NA,4416092712,87329277537834598,1,1
Fri,2017,6,09,21,35,17,citystate,scottsdale,az,33.5092103,-111.8990327,1261833469,873292442644119552,1,1
Fri,2017,6,09,21,33,58,citystate,new york,ny,40.7142691,-74.0059729,86845266,873292110274990081,1,1
Fri,2017,6,09,21,32,40,citystate,new orleans,la,29.9546482,-90.075072,373372407,873291781185712128,1,1
Fri,2017,6,09,21,31,12,citystate,edmond,ok,35.6528323,-97.4780954,170498818,873291413341057024,1,1
Fri,2017,6,09,21,30,22,failure,NA,NA,NA,NA,35656789,87329120487992934,1,1
Fri,2017,6,09,21,28,52,failure,NA,NA,NA,NA,777512694,87329082584467046,1,1
Fri,2017,6,09,21,24,12,failure,NA,NA,NA,NA,787442507005124608,87328965034924032,1,1
Fri,2017,6,09,21,24,10,citystate,denver,co,39.7391536,-104.9847034,3037122338,873289643332075520,1,1
Fri,2017,6,09,21,21,34,citystate,houma,la,29.5957696,-90.7195348,145040115,873288989805092865,1,1
Fri,2017,6,09,21,19,42,geo,unk,unk,42.40467,-83.22808,57238094,87328852033245593,1,1
Fri,2017,6,09,21,16,55,knowncity,philly,unk,39.95,-75.17,1043399306,87328781693507174,1,1
Fri,2017,6,09,21,13,44,citystate,aurora,il,41.7605849,-88.3200715,3439460463,873287017895006208,1,1
Fri,2017,6,09,21,11,58,citystate,west,tx,31.8023831,-97.0916692,17588130,873286572610920448,1,1
Fri,2017,6,09,21,07,59,citystate,kingsville,tx,27.5158689,-97.856109,828054951280705538,873285571262722048,1,1
Fri,2017,6,09,21,07,44,citystate,eastpointe,mi,42.4683698,-82.9554746,48560080,873285509237309442,1,1
Fri,2017,6,09,21,05,47,failure,NA,NA,NA,NA,1105133173,87328501630603264,1,1
Fri,2017,6,09,21,00,40,failure,NA,NA,NA,NA,864601737335758848,87328372979134054,1,1
Fri,2017,6,09,21,00,26,failure,NA,NA,NA,NA,402931007,87328367034129203,1,1
Fri,2017,6,09,20,59,16,knowncity,st louis mo,unk,38.63,-90.2,834413876900945921,87328337796475289,1,1
Fri,2017,6,09,20,56,49,citystate,mountain home,ar,36.3353449,-92.3851593,2156136229,873282760789573632,1,1
Fri,2017,6,09,20,56,28,citystate,mountain home,ar,36.3353449,-92.3851593,2156136229,873282671941636097,1,1
Fri,2017,6,09,20,50,00,failure,NA,NA,NA,NA,16561306,87328104623767552,1,1
Fri,2017,6,09,20,49,28,citystate,las vegas,nv,36.1749705,-115.137223,146650148,873280910799626240,1,1
Fri,2017,6,09,20,46,06,failure,NA,NA,NA,NA,1066526090,87328006229590016,1,1
Fri,2017,6,09,20,39,45,failure,NA,NA,NA,NA,1145906497,87327846316722176,1,1
Fri,2017,6,09,20,39,15,citystate,winter park,fl,28.5999998,-81.3392352,22939542,873278340668502016,1,1
Fri,2017,6,09,20,37,46,citystate,fontana,ca,34.0922335,-117.435048,255805023,873277966016405504,1,1
Fri,2017,6,09,20,32,07,failure,NA,NA,NA,NA,2601553358,87327654266269286,1,1
Fri,2017,6,09,20,29,24,failure,NA,NA,NA,NA,447291916,87327585849622528,1,1
Fri,2017,6,09,20,27,25,failure,NA,NA,NA,NA,4214813592,87327536309438873,1,1
Fri,2017,6,09,20,25,43,failure,NA,NA,NA,NA,362034298,87327493424358195,1,1
Fri,2017,6,09,20,23,33,citystate,orlando,fl,28.5383355,-81.3792365,1255320290,873274388245774337,1,1
Fri,2017,6,09,20,22,15,failure,NA,NA,NA,NA,713197429,87327406272594329,1,1
Fri,2017,6,09,20,15,19,citystate,scottsdale,az,33.5092103,-111.8990327,476138339,873272315752189953,1,1
Fri,2017,6,09,20,13,15,citystate,amarillo,tx,35.2219971,-101.8312969,1579127551,873271795645853698,1,1
Fri,2017,6,09,20,13,12,citystate,austin,tx,30.267153,-97.7430608,23695531,873271785478905857,1,1
Fri,2017,6,09,20,09,36,failure,NA,NA,NA,NA,825706433278799872,87327087634255052,1,1
Fri,2017,6,09,20,05,08,llprofile,unk,unk,27.220232,-80.795969,15738583,87326975221449933,1,1
Fri,2017,6,09,20,04,04,knowncity,chicago,unk,41.88,-87.62,2604859080,87326948594335744,1,1
Fri,2017,6,09,20,01,39,failure,NA,NA,NA,NA,870054137156706304,87326887845276876,1,1
Fri,2017,6,09,20,00,46,citystate,houston,tx,29.7632836,-95.3632715,1154862452,873268654716137472,1,1
Fri,2017,6,09,19,59,26,failure,NA,NA,NA,NA,125148338,87326831960806604,1,1
Fri,2017,6,09,19,58,05,citystate,san francisco,ca,37.7749295,-122.4194155,305302440,873267979785576448,1,1
Fri,2017,6,09,19,57,57,failure,NA,NA,NA,NA,2824290643,87326794801786470,1,1
Fri,2017,6,09,19,54,42,failure,NA,NA,NA,NA,286163003,87326712740651417,1,1
Fri,2017,6,09,19,50,10,failure,NA,NA,NA,NA,2927469435,87326598833423155,1,1
Fri,2017,6,09,19,49,51,failure,NA,NA,NA,NA,66077373,87326590853338726,1,1
Fri,2017,6,09,19,48,14,citystate,pearsall,tx,28.8921939,-99.095033,1602615428,873265500142186496,1,1
Fri,2017,6,09,19,44,49,citystate,atlanta,ga,33.7489954,-84.3879824,1611920402,873264642163957760,1,1
Fri,2017,6,09,19,42,08,citystate,mcallen,tx,26.2034071,-98.2300124,789294316153737216,873263963949203456,1,1
Fri,2017,6,09,19,34,04,failure,NA,NA,NA,NA,17013270,87326193341091020,1,1
