#Compiled by SeeTweet 2.2.5.
#Search performed at 2017-06-23 19:56
#Search location: U.S. 4-location coverage points (Texas, KC, SD, SF)
#Search term: "I-85"
Fri,2017,6,23,20,58,04,citystate,charlotte,nc,35.2270869,-80.8431268,1339305648,878356504214208513,0,1
Fri,2017,6,23,20,54,07,failure,NA,NA,NA,NA,1707619873,87835550880101171,0,1
Fri,2017,6,23,20,54,06,citystate,gainesville,ga,34.2978794,-83.8240663,2846684081,878355507320283136,0,1
Fri,2017,6,23,20,52,34,citystate,atlanta,ga,33.7489954,-84.3879824,874215235,878355121922609153,0,1
Fri,2017,6,23,20,52,20,citystate,atlanta,ga,33.7489954,-84.3879824,320041389,878355060337422336,0,1
Fri,2017,6,23,20,50,26,failure,NA,NA,NA,NA,1707619873,87835458473707520,0,1
Fri,2017,6,23,20,50,26,citystate,gainesville,ga,34.2978794,-83.8240663,2846684081,878354582534930433,0,1
Fri,2017,6,23,20,48,43,geo,unk,unk,33.9122,-84.2079,156618978,87835415202336358,0,1
Fri,2017,6,23,20,45,17,geo,unk,unk,33.9122,-84.2079,156618978,87835328732563456,0,1
Fri,2017,6,23,20,45,10,failure,NA,NA,NA,NA,2956752105,87835326035605504,0,1
Fri,2017,6,23,20,40,37,knowncity,atl,unk,33.75,-84.39,60809757,87835211401943449,0,1
Fri,2017,6,23,20,36,46,geo,unk,unk,35.5834,-80.55074,54283257,87835114266466713,0,1
Fri,2017,6,23,20,28,09,failure,NA,NA,NA,NA,1606173733,87834897617671372,0,1
Fri,2017,6,23,20,25,16,citystate,charlotte,nc,35.2270869,-80.8431268,67590388,878348250666762240,0,1
Fri,2017,6,23,20,25,16,failure,NA,NA,NA,NA,67620412,87834824949236531,0,1
Fri,2017,6,23,20,23,29,citystate,charlotte,nc,35.2270869,-80.8431268,1339305648,878347802203480064,0,1
Fri,2017,6,23,20,23,29,citystate,charlotte,nc,35.2270869,-80.8431268,2715157034,878347801897213953,0,1
Fri,2017,6,23,20,22,31,knowncity,charlotte,unk,35.23,-80.84,434921339,87834755672755404,0,1
Fri,2017,6,23,20,22,30,geo,unk,unk,35.25774,-81.01253,54283257,87834755494082969,0,1
Fri,2017,6,23,20,20,55,failure,NA,NA,NA,NA,67620412,87834715734182297,0,1
Fri,2017,6,23,20,20,07,citystate,atlanta,ga,33.7489954,-84.3879824,180362622,878346955038089219,0,1
Fri,2017,6,23,20,20,01,knowncity,charlotte,unk,35.23,-80.84,434921339,87834692978834227,0,1
Fri,2017,6,23,20,19,57,geo,unk,unk,35.25774,-81.01253,54283257,87834691387496857,0,1
Fri,2017,6,23,20,18,38,citystate,charlotte,nc,35.2270869,-80.8431268,67590388,878346582432792577,0,1
Fri,2017,6,23,20,17,36,geo,unk,unk,34.70972,-82.4997,54304799,87834632068736204,0,1
Fri,2017,6,23,20,16,35,citystate,charlotte,nc,35.2270869,-80.8431268,2715157034,878346064188801024,0,1
Fri,2017,6,23,20,16,35,citystate,charlotte,nc,35.2270869,-80.8431268,1339305648,878346063857557505,0,1
Fri,2017,6,23,20,08,59,failure,NA,NA,NA,NA,112040865,87834415211457740,0,1
Fri,2017,6,23,20,06,36,failure,NA,NA,NA,NA,19544718,87834355140642406,0,1
Fri,2017,6,23,20,04,31,failure,NA,NA,NA,NA,67594094,87834302819629465,0,1
Fri,2017,6,23,20,03,57,failure,NA,NA,NA,NA,112040865,87834288768711065,0,1
Fri,2017,6,23,20,01,03,citystate,charlotte,nc,35.2270869,-80.8431268,38158056,878342155843936256,0,1
Fri,2017,6,23,20,01,03,citystate,charlotte,nc,35.2270869,-80.8431268,17601086,878342154715660288,0,1
Fri,2017,6,23,19,58,57,failure,NA,NA,NA,NA,112040865,87834162961407180,0,1
